,total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition
15584,15,3900000.0,33.5,2018-10-11T00:00:00,1,2.6,9.0,20.5,5,,False,False,6.0,,Санкт-Петербург,29278.0,6061.0,1.0,395.0,1.0,371.0,6.000000000000001
15585,6,3890000.0,32.2,2017-02-20T00:00:00,1,2.5,9.0,17.8,1,,False,False,6.2,0.0,Санкт-Петербург,51535.0,16919.0,0.0,,1.0,982.0,230.0
15586,10,2290000.0,31.0,2018-02-21T00:00:00,1,2.5,2.0,19.3,1,,False,False,4.0,,Кронштадт,68604.0,50329.0,2.0,354.0,2.0,103.0,21.0
15587,5,3100000.0,40.0,2017-11-27T00:00:00,1,,24.0,16.4,6,,False,False,10.1,2.0,Санкт-Петербург,41967.0,21283.0,0.0,,1.0,606.0,29.0
15588,3,4170000.0,50.7,2017-04-07T00:00:00,2,2.58,9.0,30.3,6,False,False,False,8.9,1.0,Санкт-Петербург,14365.0,13161.0,0.0,,2.0,893.0,10.0
15589,6,3200000.0,32.3,2018-08-04T00:00:00,1,2.5,9.0,17.8,8,,False,False,6.2,,Санкт-Петербург,37652.0,10124.0,0.0,,0.0,,71.0
15590,4,8418000.0,91.5,2016-01-19T00:00:00,2,3.0,5.0,44.8,3,False,False,False,18.6,0.0,Санкт-Петербург,23344.0,2885.0,0.0,,0.0,,175.00000000000003
15591,20,4300000.0,46.6,2018-12-29T00:00:00,2,,12.0,,10,,False,False,,,Сосновый Бор,,,,,,,34.0
15592,8,1100000.0,43.9,2018-02-22T00:00:00,2,,4.0,,4,,False,False,,,посёлок городского типа Важины,,,,,,,45.00000000000001
15593,20,6000000.0,45.1,2018-09-26T00:00:00,1,3.0,17.0,20.1,14,,False,False,10.6,,Сестрорецк,56343.0,33272.0,0.0,,1.0,545.0,201.0
15594,15,8540000.0,65.2,2017-11-27T00:00:00,2,2.85,15.0,31.7,5,,False,False,13.7,,Санкт-Петербург,17950.0,16952.0,1.0,679.0,3.0,361.0,352.00000000000006
15595,9,6700000.0,57.0,2017-08-29T00:00:00,2,2.75,8.0,28.0,6,,False,False,11.0,,Санкт-Петербург,39945.0,15228.0,0.0,,1.0,888.0,191.00000000000003
15596,2,3500000.0,43.9,2018-10-19T00:00:00,1,2.7,16.0,18.2,1,,False,False,11.6,,Санкт-Петербург,18863.0,16028.0,1.0,482.0,2.0,755.0,41.0
15597,15,7600000.0,60.0,2019-01-22T00:00:00,2,2.75,25.0,37.0,8,,False,False,10.0,1.0,Санкт-Петербург,7026.0,13242.0,1.0,842.0,0.0,,
15598,14,3750000.0,46.0,2017-10-22T00:00:00,2,2.56,9.0,28.0,7,,False,False,7.0,,Санкт-Петербург,32858.0,12451.0,0.0,,0.0,,52.0
15599,0,5950000.0,66.2,2017-09-13T00:00:00,3,,9.0,44.0,7,,False,False,9.0,1.0,Санкт-Петербург,15361.0,14157.0,0.0,,0.0,,8.0
15600,20,6300000.0,77.3,2018-10-27T00:00:00,3,,4.0,53.0,1,,False,False,7.0,,Пушкин,18411.0,32983.0,1.0,162.0,0.0,,117.0
15601,10,3850000.0,58.0,2018-02-01T00:00:00,3,2.55,5.0,40.7,1,,False,False,4.5,,Санкт-Петербург,41313.0,15437.0,0.0,,0.0,,188.00000000000003
15602,11,9650000.0,62.4,2019-02-20T00:00:00,2,2.7,24.0,38.4,3,,False,False,12.0,,Санкт-Петербург,7145.0,13360.0,1.0,1022.0,0.0,,
15603,3,18358968.0,141.1,2018-07-04T00:00:00,3,3.3,16.0,71.72,10,,False,False,35.4,,Санкт-Петербург,37434.0,8460.0,1.0,441.0,2.0,427.0,
15604,20,11900000.0,107.0,2019-02-12T00:00:00,4,,10.0,65.5,9,,False,False,14.0,,Санкт-Петербург,32605.0,13704.0,0.0,,1.0,580.0,
15605,1,5200000.0,50.0,2017-12-19T00:00:00,2,2.5,12.0,28.0,4,,False,False,7.0,,Санкт-Петербург,28313.0,13188.0,1.0,470.0,1.0,20.0,275.0
15606,4,3499000.0,25.0,2019-04-05T00:00:00,0,2.8,14.0,17.0,13,,True,False,,2.0,Санкт-Петербург,43427.0,15930.0,1.0,529.0,0.0,,
15607,5,34000000.0,356.0,2017-09-12T00:00:00,7,3.55,7.0,248.5,5,,False,False,18.9,0.0,Санкт-Петербург,24363.0,4931.0,3.0,173.0,0.0,,20.0
15608,2,2250000.0,37.4,2018-02-10T00:00:00,1,2.8,4.0,15.3,2,,False,False,11.3,1.0,Сертолово,,,,,,,76.0
15609,15,4275000.0,33.1,2017-09-26T00:00:00,1,2.6,13.0,12.7,9,,False,False,8.9,1.0,Санкт-Петербург,35869.0,16170.0,0.0,,2.0,811.0,185.00000000000003
15610,14,4300000.0,64.0,2018-02-20T00:00:00,3,,5.0,38.0,3,,False,False,8.0,1.0,посёлок городского типа Форносово,,,,,,,
15611,0,3300000.0,33.0,2018-02-09T00:00:00,1,2.5,12.0,,12,,False,False,,,Санкт-Петербург,47948.0,16890.0,0.0,,0.0,,45.00000000000001
15612,4,2000000.0,44.0,2018-11-11T00:00:00,2,2.5,5.0,30.0,5,,False,False,5.0,,Отрадное,,,,,,,71.0
15613,8,4700000.0,61.0,2015-12-12T00:00:00,3,,9.0,39.5,7,,False,False,6.2,0.0,Санкт-Петербург,45416.0,16845.0,1.0,475.0,0.0,,200.0
15614,3,19400000.0,117.7,2014-12-09T00:00:00,3,3.0,8.0,62.6,5,False,False,False,21.3,,Санкт-Петербург,39393.0,11096.0,1.0,537.0,0.0,,
15615,14,5200000.0,80.0,2018-10-09T00:00:00,3,2.65,9.0,47.5,2,,False,False,12.6,,посёлок Шушары,18403.0,31095.0,0.0,,0.0,,66.0
15616,20,18500000.0,140.0,2018-08-23T00:00:00,3,3.0,17.0,73.0,6,,False,False,30.0,5.0,Санкт-Петербург,29930.0,7302.0,0.0,,1.0,70.0,162.0
15617,3,3250000.0,25.07,2017-11-04T00:00:00,1,,25.0,17.0,24,,False,False,,0.0,Санкт-Петербург,7659.0,13841.0,0.0,,0.0,,4.0
15618,12,7500000.0,46.9,2019-04-29T00:00:00,1,2.8,25.0,18.8,21,False,False,False,14.5,1.0,Санкт-Петербург,51340.0,15363.0,0.0,,1.0,853.0,
15619,15,7500000.0,55.2,2019-04-02T00:00:00,3,3.9,5.0,31.2,5,,False,False,9.3,,Санкт-Петербург,25801.0,4504.0,2.0,161.0,1.0,635.0,17.0
15620,1,20646648.0,115.28,2017-06-06T00:00:00,3,3.0,19.0,43.9,19,,False,False,13.4,0.0,Санкт-Петербург,18971.0,4563.0,0.0,,1.0,825.0,17.0
15621,20,4000000.0,44.0,2018-08-23T00:00:00,2,2.6,9.0,26.0,8,,False,False,8.1,1.0,посёлок Шушары,23581.0,29367.0,0.0,,0.0,,228.0
15622,1,7350290.0,84.8,2015-07-17T00:00:00,3,2.75,17.0,50.28,14,,False,False,11.36,1.0,деревня Кудрово,,,,,,,341.0
15623,10,5550000.0,75.0,2018-07-03T00:00:00,3,2.5,9.0,44.0,4,,False,False,9.5,,Всеволожск,,,,,,,217.0
15624,11,4500000.0,66.1,2018-06-28T00:00:00,3,2.6,9.0,43.4,3,,False,False,6.3,,Санкт-Петербург,48984.0,16823.0,0.0,,0.0,,61.0
15625,12,5200000.0,53.6,2017-09-19T00:00:00,1,2.7,14.0,19.65,4,,False,False,13.95,2.0,Санкт-Петербург,42901.0,9267.0,0.0,,0.0,,112.0
15626,14,5350000.0,67.1,2017-08-17T00:00:00,3,2.6,9.0,31.4,3,,False,False,12.2,0.0,Санкт-Петербург,25151.0,15984.0,0.0,,0.0,,61.0
15627,9,11500000.0,110.0,2015-03-19T00:00:00,4,3.0,5.0,57.0,4,,False,False,10.0,4.0,Кронштадт,68909.0,50635.0,3.0,184.0,2.0,257.0,504.0
15628,18,2999999.0,35.0,2017-10-03T00:00:00,1,2.5,12.0,21.0,6,,False,False,7.0,,Санкт-Петербург,37153.0,11468.0,0.0,,0.0,,93.0
15629,18,900000.0,60.0,2018-06-27T00:00:00,3,,3.0,,1,,False,False,,,поселок станции Лужайка,,,,,,,57.0
15630,13,4600000.0,45.2,2019-01-22T00:00:00,2,2.5,9.0,28.3,2,,False,False,7.7,,Санкт-Петербург,13636.0,12815.0,0.0,,0.0,,
15631,10,3800000.0,50.0,2018-02-25T00:00:00,2,2.5,9.0,29.0,8,,False,False,7.7,,Тосно,,,,,,,386.00000000000006
15632,4,4500000.0,49.1,2019-01-26T00:00:00,2,3.0,3.0,28.9,3,,False,False,9.5,,Санкт-Петербург,21969.0,6243.0,0.0,,2.0,260.0,67.0
15633,4,6420000.0,67.0,2015-09-18T00:00:00,2,,24.0,38.0,11,,False,False,12.0,1.0,Санкт-Петербург,6989.0,13205.0,1.0,535.0,0.0,,311.0
15634,10,4800000.0,82.0,2016-02-04T00:00:00,3,,5.0,50.0,5,,False,False,12.0,0.0,Красное Село,26169.0,29594.0,0.0,,0.0,,565.0
15635,19,1550000.0,30.0,2019-03-18T00:00:00,1,,5.0,17.0,2,,False,False,6.0,,поселок Молодцово,,,,,,,30.0
15636,7,5050000.0,57.0,2017-11-25T00:00:00,2,,19.0,40.0,5,,False,False,11.9,,посёлок Мурино,,,,,,,59.0
15637,9,13800000.0,75.0,2015-08-11T00:00:00,2,3.0,11.0,,11,,False,False,18.0,4.0,Санкт-Петербург,37412.0,8370.0,1.0,392.0,2.0,359.0,1028.0
15638,7,900000.0,28.0,2018-07-24T00:00:00,1,2.58,9.0,,3,,False,False,,,Волхов,,,,,,,45.00000000000001
15639,13,3599999.0,48.0,2018-08-15T00:00:00,1,,16.0,17.0,12,,False,False,22.0,,посёлок Тельмана,,,,,,,47.00000000000001
15640,7,2350000.0,57.5,2018-11-27T00:00:00,2,2.5,5.0,31.4,5,,False,False,9.2,,Волхов,,,,,,,
15641,13,3786000.0,35.0,2017-06-29T00:00:00,1,2.5,4.0,16.0,1,,False,False,8.0,,Сестрорецк,55893.0,32823.0,0.0,,1.0,468.0,642.0
15642,18,6900000.0,64.0,2018-01-11T00:00:00,2,3.5,16.0,37.0,1,,False,False,11.0,,Санкт-Петербург,26437.0,14071.0,0.0,,0.0,,135.0
15643,0,3250000.0,57.0,2016-05-26T00:00:00,3,,5.0,47.0,1,,False,False,,0.0,Всеволожск,,,,,,,57.0
15644,14,4900000.0,50.0,2017-02-07T00:00:00,2,2.51,12.0,31.0,5,False,False,False,8.0,0.0,Санкт-Петербург,43264.0,9118.0,0.0,,0.0,,230.0
15645,10,4290000.0,45.0,2018-10-19T00:00:00,2,2.5,5.0,29.0,2,False,False,False,,1.0,Санкт-Петербург,39347.0,8606.0,0.0,,1.0,473.0,37.0
15646,12,21500000.0,75.0,2019-02-25T00:00:00,2,2.8,2.0,49.0,1,,False,False,10.0,,Санкт-Петербург,30580.0,7952.0,0.0,,1.0,383.0,
15647,20,20000000.0,170.0,2017-11-21T00:00:00,5,2.75,3.0,126.6,1,,False,False,15.0,,Санкт-Петербург,38215.0,11786.0,1.0,37.0,1.0,145.0,218.0
15648,10,2800000.0,32.7,2018-01-01T00:00:00,1,2.7,17.0,14.2,16,,False,False,9.1,,деревня Кудрово,,,,,,,10.0
15649,13,6300000.0,74.5,2018-02-08T00:00:00,4,3.0,5.0,47.2,2,,False,False,10.6,,Санкт-Петербург,25633.0,4427.0,0.0,,0.0,,69.0
15650,5,23000000.0,98.1,2018-03-18T00:00:00,3,,10.0,53.8,8,,False,False,15.1,,Санкт-Петербург,26496.0,5336.0,0.0,,2.0,589.0,
15651,20,300000000.0,618.0,2017-12-18T00:00:00,7,3.4,7.0,258.0,5,,False,False,70.0,,Санкт-Петербург,32440.0,5297.0,0.0,,2.0,198.0,111.0
15652,4,15450000.0,126.0,2016-03-10T00:00:00,3,,15.0,68.5,7,False,False,False,15.5,0.0,Санкт-Петербург,15904.0,7954.0,1.0,646.0,0.0,,145.0
15653,16,5150000.0,49.0,2018-02-24T00:00:00,2,,25.0,29.0,24,,False,False,10.0,4.0,деревня Кудрово,,,,,,,69.0
15654,14,6999000.0,41.0,2018-05-21T00:00:00,1,3.0,9.0,20.0,5,,False,False,10.0,,Санкт-Петербург,34170.0,7302.0,1.0,703.0,1.0,162.0,175.00000000000003
15655,13,5200000.0,63.0,2015-02-13T00:00:00,2,,17.0,33.0,2,,False,False,14.0,,Санкт-Петербург,17209.0,16005.0,1.0,557.0,2.0,830.0,1072.0
15656,12,5450000.0,60.2,2017-09-04T00:00:00,3,2.5,9.0,42.2,2,,False,False,6.2,0.0,Санкт-Петербург,36294.0,10652.0,0.0,,0.0,,16.0
15657,12,6900000.0,71.6,2019-05-01T00:00:00,3,2.52,9.0,47.0,1,,False,False,7.3,,Санкт-Петербург,33183.0,12258.0,1.0,684.0,0.0,,
15658,7,4650000.0,63.0,2018-03-16T00:00:00,3,2.55,9.0,46.0,8,,False,False,6.3,2.0,Санкт-Петербург,15087.0,10893.0,0.0,,1.0,903.0,63.0
15659,12,3500000.0,67.0,2018-08-11T00:00:00,4,2.9,5.0,55.9,1,,False,False,6.4,,деревня Оржицы,,,,,,,95.0
15660,9,6100000.0,73.0,2019-04-18T00:00:00,3,2.6,9.0,43.7,7,,False,False,10.0,1.0,Санкт-Петербург,15668.0,14658.0,2.0,477.0,1.0,499.0,
15661,17,8900000.0,91.5,2017-07-14T00:00:00,3,2.8,17.0,,4,,False,False,,,Санкт-Петербург,33272.0,12990.0,0.0,,0.0,,236.0
15662,12,2800000.0,74.0,2017-02-21T00:00:00,2,,11.0,38.0,9,False,False,False,11.2,1.0,Отрадное,,,,,,,179.00000000000003
15663,2,4500000.0,57.0,2015-10-26T00:00:00,3,,15.0,39.0,7,False,False,False,6.1,2.0,Санкт-Петербург,33018.0,12093.0,1.0,670.0,0.0,,240.0
15664,5,13900000.0,99.0,2017-09-30T00:00:00,3,3.0,25.0,,11,,False,False,,,Санкт-Петербург,11827.0,11459.0,0.0,,0.0,,407.0
15665,8,13400000.0,98.0,2017-03-08T00:00:00,3,2.8,9.0,55.5,6,,False,False,16.9,1.0,Санкт-Петербург,21635.0,6027.0,0.0,,1.0,460.0,72.0
15666,1,3690000.0,38.0,2017-12-07T00:00:00,1,,12.0,20.0,2,,False,False,8.0,,Санкт-Петербург,35564.0,11693.0,0.0,,3.0,511.0,98.0
15667,2,1700000.0,32.9,2015-12-14T00:00:00,1,2.6,5.0,19.6,3,,False,False,6.1,0.0,посёлок городского типа Мга,,,,,,,358.00000000000006
15668,7,2890000.0,31.3,2017-02-10T00:00:00,1,2.5,5.0,17.3,2,,False,False,5.6,0.0,Санкт-Петербург,39840.0,11131.0,1.0,761.0,1.0,976.0,33.0
15669,20,4600000.0,40.5,2019-02-25T00:00:00,1,2.68,24.0,19.1,9,,False,False,9.3,1.0,Санкт-Петербург,31293.0,11886.0,0.0,,0.0,,49.0
15670,20,14500000.0,88.0,2016-04-07T00:00:00,3,2.8,16.0,52.0,4,,False,False,15.0,2.0,Санкт-Петербург,11819.0,13265.0,0.0,,0.0,,718.0000000000001
15671,20,11000000.0,90.0,2018-02-10T00:00:00,3,2.6,7.0,56.0,7,False,False,False,11.0,2.0,Санкт-Петербург,10974.0,15339.0,0.0,,0.0,,172.0
15672,15,4995000.0,60.0,2018-04-12T00:00:00,3,2.5,9.0,44.0,6,,False,False,6.5,2.0,Санкт-Петербург,15279.0,14075.0,1.0,405.0,2.0,690.0,
15673,14,5999999.0,55.0,2018-09-01T00:00:00,2,3.0,4.0,26.4,2,,False,False,10.2,1.0,Кронштадт,68874.0,50600.0,3.0,226.0,2.0,74.0,60.0
15674,9,7700000.0,54.0,2018-07-10T00:00:00,2,,5.0,28.0,2,,False,False,10.0,,Санкт-Петербург,20944.0,820.0,0.0,,2.0,440.0,161.0
15675,14,4250000.0,41.0,2017-08-07T00:00:00,1,3.2,4.0,22.0,1,,False,False,9.4,,Санкт-Петербург,20637.0,12887.0,2.0,488.0,0.0,,374.00000000000006
15676,2,5300000.0,52.1,2017-11-27T00:00:00,2,,8.0,31.0,7,,False,False,7.0,,Санкт-Петербург,19641.0,14905.0,3.0,175.0,2.0,487.0,72.0
15677,11,5800000.0,52.0,2018-03-28T00:00:00,2,2.5,14.0,34.3,6,,False,False,7.6,,Санкт-Петербург,40088.0,11782.0,1.0,350.0,1.0,160.0,7.0
15678,9,2350000.0,31.6,2018-06-01T00:00:00,1,2.5,5.0,17.0,5,,False,False,6.0,,посёлок Металлострой,26729.0,28441.0,0.0,,0.0,,101.0
15679,8,4590000.0,71.0,2018-06-17T00:00:00,3,,3.0,,3,,False,False,,,Санкт-Петербург,17767.0,16769.0,1.0,348.0,1.0,993.0,118.0
15680,6,7400000.0,96.0,2017-04-16T00:00:00,4,2.8,4.0,62.4,2,,False,False,12.2,0.0,Санкт-Петербург,25252.0,4093.0,0.0,,0.0,,143.0
15681,11,4390000.0,55.0,2015-03-23T00:00:00,3,,5.0,40.0,3,,False,False,5.0,0.0,Санкт-Петербург,21283.0,4866.0,1.0,538.0,3.0,119.0,830.0
15682,20,4650000.0,33.6,2015-03-10T00:00:00,1,,13.0,17.1,10,,False,False,9.9,,Санкт-Петербург,37412.0,8370.0,1.0,392.0,2.0,359.0,998.0
15683,8,5700000.0,65.5,2017-03-25T00:00:00,2,3.4,6.0,29.2,2,,False,False,22.3,,Санкт-Петербург,21034.0,5484.0,1.0,242.0,1.0,743.0,319.0
15684,16,5900000.0,62.2,2018-06-26T00:00:00,3,2.6,9.0,39.3,2,,False,False,9.6,,Санкт-Петербург,27869.0,11677.0,2.0,314.0,0.0,,98.0
15685,11,3390000.0,46.0,2018-01-22T00:00:00,2,2.5,5.0,30.0,1,,False,False,7.3,,Санкт-Петербург,23213.0,15827.0,0.0,,0.0,,58.0
15686,13,4700000.0,44.0,2015-12-01T00:00:00,2,,5.0,28.0,3,,False,False,5.0,0.0,,35920.0,9633.0,2.0,472.0,3.0,535.0,280.0
15687,6,3050000.0,46.0,2017-03-29T00:00:00,2,2.5,5.0,31.0,5,,False,False,6.0,,посёлок Аннино,,,,,,,746.0000000000001
15688,2,3680000.0,33.45,2018-03-03T00:00:00,1,,25.0,15.03,2,,False,False,10.03,,Санкт-Петербург,35129.0,16293.0,0.0,,1.0,475.0,216.0
15689,6,1550000.0,35.0,2018-07-02T00:00:00,1,,5.0,20.0,4,,False,False,8.0,2.0,Тихвин,,,,,,,9.0
15690,13,3950000.0,45.0,2017-04-07T00:00:00,2,2.55,9.0,27.0,9,,False,False,6.2,,Санкт-Петербург,42507.0,15010.0,1.0,717.0,0.0,,359.00000000000006
15691,4,1800000.0,53.5,2017-11-24T00:00:00,2,2.5,5.0,29.7,1,,False,False,8.1,,Волосово,,,,,,,90.00000000000001
15692,20,22500000.0,173.2,2018-03-14T00:00:00,5,3.0,5.0,125.5,5,,False,False,13.0,,Санкт-Петербург,23938.0,1943.0,2.0,329.0,3.0,106.0,369.00000000000006
15693,20,4600000.0,38.8,2019-04-16T00:00:00,1,,23.0,17.4,21,,False,False,13.2,2.0,Мурино,,,,,,,
15694,10,5450000.0,56.3,2018-07-07T00:00:00,2,3.0,5.0,35.6,1,,False,False,8.1,,Санкт-Петербург,39461.0,11164.0,1.0,379.0,0.0,,60.0
15695,6,2800000.0,30.4,2017-09-20T00:00:00,1,2.5,5.0,16.42,1,,False,False,5.7,,Пушкин,17866.0,30020.0,1.0,745.0,1.0,664.0,217.0
15696,1,5350000.0,66.1,2018-06-01T00:00:00,3,2.5,16.0,42.4,6,,False,False,8.0,,посёлок Металлострой,25770.0,27482.0,0.0,,0.0,,67.0
15697,12,3800000.0,29.3,2018-03-30T00:00:00,1,2.75,9.0,15.2,1,,False,False,7.0,,Санкт-Петербург,18715.0,13678.0,0.0,,0.0,,
15698,3,2580000.0,27.2,2018-06-19T00:00:00,1,2.75,19.0,18.0,9,,False,False,,,посёлок Мурино,,,,,,,93.0
15699,12,2680000.0,39.7,2017-12-19T00:00:00,1,,6.0,18.7,6,,False,False,10.0,,деревня Малое Карлино,,,,,,,100.0
15700,11,3500000.0,55.0,2018-03-19T00:00:00,3,2.5,5.0,36.9,3,,False,False,5.2,1.0,городской поселок Большая Ижора,,,,,,,29.0
15701,12,83000000.0,293.6,2017-11-10T00:00:00,4,,9.0,250.0,7,,False,False,35.0,,Санкт-Петербург,25593.0,5913.0,2.0,164.0,0.0,,
15702,20,5400000.0,64.1,2018-09-14T00:00:00,2,2.77,17.0,33.6,14,,False,False,14.0,5.0,Санкт-Петербург,16776.0,15572.0,0.0,,2.0,765.0,146.0
15703,14,4100000.0,33.5,2018-01-22T00:00:00,1,2.65,17.0,15.0,13,,False,False,7.1,,Санкт-Петербург,35452.0,15458.0,0.0,,1.0,998.0,63.0
15704,7,2750000.0,32.2,2018-07-05T00:00:00,0,,17.0,19.2,7,,True,False,,2.0,Санкт-Петербург,15493.0,14289.0,0.0,,0.0,,4.0
15705,3,4550000.0,46.0,2017-09-12T00:00:00,2,2.65,9.0,30.0,5,,False,False,7.0,2.0,Санкт-Петербург,51221.0,14513.0,0.0,,0.0,,54.0
15706,19,7300000.0,62.0,2018-03-29T00:00:00,3,3.0,4.0,38.0,4,,False,False,10.0,,Санкт-Петербург,22574.0,3493.0,1.0,498.0,3.0,129.0,282.0
15707,8,3550000.0,54.9,2019-04-15T00:00:00,2,2.8,2.0,32.7,1,,False,False,9.2,,городской посёлок Новоселье,,,,,,,
15708,9,3500000.0,34.0,2017-09-22T00:00:00,1,,25.0,15.0,6,,False,False,10.0,,Санкт-Петербург,17520.0,16316.0,0.0,,1.0,104.0,123.0
15709,5,8500000.0,90.0,2017-06-09T00:00:00,3,,16.0,,15,,False,False,,,Санкт-Петербург,32921.0,12514.0,0.0,,0.0,,641.0
15710,10,12700000.0,68.0,2016-05-24T00:00:00,2,3.1,10.0,33.0,4,False,False,False,16.0,2.0,Санкт-Петербург,31744.0,4836.0,0.0,,3.0,153.0,118.0
15711,11,8850000.0,93.0,2017-02-08T00:00:00,3,2.75,16.0,52.5,15,False,False,False,15.3,2.0,Санкт-Петербург,30268.0,11250.0,1.0,479.0,1.0,896.0,
15712,12,3000000.0,29.0,2018-02-27T00:00:00,0,2.76,12.0,18.7,7,,True,False,,,Санкт-Петербург,20228.0,19230.0,0.0,,1.0,581.0,265.0
15713,14,4800000.0,54.3,2018-08-14T00:00:00,2,2.55,9.0,31.1,5,,False,False,9.0,1.0,Санкт-Петербург,25103.0,15936.0,0.0,,0.0,,30.0
15714,1,3000000.0,32.03,2017-08-08T00:00:00,0,,9.0,15.78,5,,True,False,,1.0,Санкт-Петербург,27850.0,9766.0,0.0,,2.0,784.0,14.0
15715,8,16000000.0,80.0,2017-04-05T00:00:00,2,,12.0,40.0,8,,False,False,17.7,,Санкт-Петербург,32571.0,4762.0,0.0,,2.0,514.0,516.0
15716,5,12000000.0,71.0,2019-04-12T00:00:00,2,2.8,17.0,,11,,False,False,14.0,1.0,Санкт-Петербург,12405.0,8376.0,1.0,1114.0,3.0,950.0,
15717,7,3660000.0,43.2,2016-12-20T00:00:00,1,2.9,17.0,18.0,17,,False,False,13.0,1.0,деревня Кудрово,,,,,,,287.0
15718,7,8010000.0,57.4,2017-10-14T00:00:00,1,,10.0,,4,,False,False,,,Санкт-Петербург,31170.0,6498.0,1.0,1057.0,1.0,563.0,134.0
15719,9,2290000.0,33.0,2016-12-03T00:00:00,1,,9.0,16.6,7,,False,False,8.8,1.0,Красное Село,27895.0,31320.0,1.0,596.0,0.0,,365.00000000000006
15720,12,3699000.0,36.3,2017-10-29T00:00:00,1,2.67,12.0,16.3,6,,False,False,10.8,2.0,Санкт-Петербург,38898.0,14592.0,0.0,,0.0,,199.0
15721,17,7500000.0,70.0,2019-01-22T00:00:00,2,3.0,3.0,40.0,1,,False,False,8.6,,Пушкин,15043.0,27196.0,3.0,209.0,3.0,392.0,22.000000000000004
15722,12,3575000.0,43.0,2017-08-04T00:00:00,2,2.55,4.0,28.0,3,,False,False,5.0,1.0,Санкт-Петербург,41313.0,15437.0,0.0,,0.0,,112.0
15723,19,5550000.0,54.9,2019-04-27T00:00:00,2,2.51,14.0,33.8,11,False,False,False,7.4,1.0,Санкт-Петербург,31739.0,8817.0,3.0,237.0,1.0,294.0,
15724,5,1600000.0,52.5,2018-06-17T00:00:00,2,2.6,5.0,36.0,1,False,False,False,8.0,1.0,посёлок Стеклянный,,,,,,,50.0
15725,10,2850000.0,64.1,2015-01-27T00:00:00,3,2.5,5.0,43.9,1,,False,False,8.8,,посёлок городского типа Лебяжье,,,,,,,
15726,7,77349000.0,135.7,2017-12-16T00:00:00,3,,7.0,,5,,False,False,,,Санкт-Петербург,32950.0,6042.0,3.0,362.0,3.0,246.0,90.00000000000001
15727,19,11500000.0,114.8,2018-03-07T00:00:00,3,3.0,6.0,62.2,6,,False,False,16.1,,Санкт-Петербург,26980.0,5096.0,1.0,102.0,0.0,,226.0
15728,4,1950000.0,31.0,2017-06-15T00:00:00,1,2.5,5.0,16.0,2,,False,False,9.0,,деревня Кузьмолово,,,,,,,683.0
15729,9,3500000.0,32.0,2018-02-13T00:00:00,1,2.5,5.0,18.7,1,,False,False,5.4,,Пушкин,13794.0,25947.0,0.0,,0.0,,318.0
15730,10,22000000.0,108.3,2018-06-18T00:00:00,3,3.15,8.0,49.1,3,,False,False,19.7,,Санкт-Петербург,31532.0,4624.0,1.0,2218.0,2.0,99.0,111.0
15731,19,3500000.0,38.4,2015-08-04T00:00:00,2,,6.0,18.5,5,,False,False,9.2,0.0,Санкт-Петербург,17014.0,7666.0,1.0,523.0,0.0,,721.0000000000001
15732,3,6600000.0,55.6,2018-02-04T00:00:00,2,,24.0,29.6,2,,False,False,9.1,,Санкт-Петербург,17430.0,14898.0,2.0,378.0,0.0,,137.0
15733,14,3700000.0,57.0,2017-08-22T00:00:00,3,2.5,5.0,39.0,2,,False,False,5.0,2.0,посёлок Металлострой,26674.0,28386.0,0.0,,0.0,,44.00000000000001
15734,0,25398000.0,93.0,2015-10-27T00:00:00,2,,9.0,57.0,8,,False,False,12.0,1.0,Санкт-Петербург,26055.0,4800.0,1.0,648.0,1.0,779.0,272.0
15735,7,3350000.0,54.0,2018-02-27T00:00:00,2,,5.0,,1,,False,False,,,Выборг,,,,,,,45.00000000000001
15736,17,1850000.0,30.0,2017-10-13T00:00:00,1,2.5,4.0,17.0,2,,False,False,5.4,1.0,поселок городского типа имени Свердлова,,,,,,,243.0
15737,3,3150000.0,46.0,2017-11-03T00:00:00,1,2.7,15.0,18.3,15,,False,False,14.7,1.0,посёлок Шушары,13931.0,19717.0,0.0,,1.0,582.0,158.0
15738,17,34551000.0,103.2,2016-06-18T00:00:00,4,,8.0,58.82,6,,False,False,14.72,1.0,Санкт-Петербург,27102.0,7442.0,2.0,164.0,2.0,473.0,205.0
15739,20,10500000.0,74.0,2018-03-26T00:00:00,3,2.65,5.0,53.0,2,,False,False,10.0,,Санкт-Петербург,31608.0,4792.0,2.0,96.0,1.0,774.0,120.0
15740,9,4800000.0,50.0,2017-02-25T00:00:00,1,,6.0,12.0,1,,False,False,25.0,0.0,Санкт-Петербург,25233.0,4069.0,0.0,,0.0,,164.0
15741,20,14500000.0,105.0,2018-09-04T00:00:00,3,3.0,5.0,72.1,3,,False,False,10.0,1.0,Санкт-Петербург,10527.0,10278.0,1.0,93.0,0.0,,210.0
15742,12,5350000.0,45.6,2017-05-05T00:00:00,1,2.78,25.0,17.4,2,False,False,False,14.5,2.0,Санкт-Петербург,51412.0,15388.0,0.0,,1.0,839.0,42.0
